Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
309,Tony White,PG,22,GSW,35,462,11.3,0.493,0.025,0.202,2.6,4.2,3.4,15.8,1.9,0.3,13.3,22.4,,-0.1,0.1,0,-0.004,,-2.4,-1.9,-4.3,-0.3
310,Jerome Whitehead,C,31,GSW,72,1221,10.8,0.514,0,0.228,9.7,19.8,14.6,4.4,1.2,1,11,14.8,,0.9,0.7,1.6,0.062,,-2.8,-1.4,-4.2,-0.7
311,Dominique Wilkins*,SF,28,ATL,78,2948,23.7,0.534,0.066,0.335,7.9,11,9.5,13.5,1.7,1,8.9,35.2,,7,2.8,9.8,0.16,,5.4,-1.1,4.3,4.7
312,Gerald Wilkins,SG,24,NYK,81,2703,13.7,0.493,0.097,0.184,4.4,7.2,5.7,19.1,1.6,0.5,12.9,24.7,,1.1,2.3,3.4,0.061,,0.4,-0.8,-0.4,1.1
313,Buck Williams,PF,27,NJN,70,2637,18.2,0.603,0.001,0.623,12.6,24.4,18.3,6.5,1.3,1,15.1,20,,4.8,2.8,7.6,0.138,,1.3,-1.1,0.2,1.5
314,Herb Williams,C,29,IND,75,1966,12,0.463,0.008,0.234,6.5,19.6,13.1,7,0.9,4.4,12.8,19.9,,-1.1,2.9,1.8,0.044,,-3.2,1.1,-2.1,0
315,Hot Rod Williams,PF,25,CLE,77,2106,15.8,0.536,0.002,0.421,9.1,18.9,14.1,7.1,1.4,4.1,11.7,18,,2.4,3.3,5.7,0.13,,-0.4,1.1,0.8,1.5
316,John Williams,SF,21,WSB,82,2428,14.9,0.512,0.042,0.281,5.8,14.7,10.2,14.3,2.4,0.8,12.4,19.8,,1.9,3.1,5,0.098,,0.1,1.2,1.3,2
317,Kevin Williams,SG,26,SEA,80,1084,12,0.498,0.016,0.271,6.2,7,6.6,12.5,2.7,0.4,11.9,21.2,,0.8,1.1,1.9,0.084,,-2.9,0.3,-2.6,-0.1
318,Reggie Williams,SF,23,LAC,35,857,7.6,0.4,0.136,0.155,6.6,8.1,7.3,10.8,1.6,1.4,12.1,24.6,,-1.8,0.7,-1.1,-0.061,,-5.2,-1.4,-6.6,-1
319,Kevin Willis,PF,25,ATL,75,2091,14,0.548,0.003,0.357,12.4,16.7,14.5,1.9,1.6,1.2,14.8,18.8,,1.7,2.5,4.2,0.095,,-1.1,-1,-2.1,-0.1
320,Nikita Wilson,SF,23,POR,15,54,2.3,0.371,0,0.261,4,18,11,7,0,0,16.3,22.4,,-0.2,0,-0.1,-0.099,,-7.6,-3.7,-11.3,-0.1
321,Ricky Wilson,PG,23,TOT,24,420,10,0.49,0.236,0.364,0.5,6.5,3.5,20,2.6,0.4,16.4,14.5,,0.1,0.2,0.3,0.032,,-2.6,0,-2.6,-0.1
321,Ricky Wilson,PG,23,NJN,6,47,17.6,0.663,0.091,1,2.4,0,1.2,19.3,6.2,0,20.2,17.8,,0.1,0.1,0.1,0.147,,-0.2,3.8,3.7,0.1
321,Ricky Wilson,PG,23,SAS,18,373,9.1,0.465,0.253,0.293,0.3,7.3,3.8,20.1,2.1,0.4,15.8,14,,0,0.1,0.1,0.017,,-2.9,-0.5,-3.4,-0.1
322,David Wingate,SG,24,PHI,61,1419,8.5,0.452,0.073,0.242,3.6,4.7,4.1,12.8,1.7,0.9,14.7,21.1,,-1.1,0.6,-0.5,-0.018,,-3.5,-1.3,-4.8,-1
323,Rickie Winslow,SF,23,MIL,7,45,-3.4,0.252,0.077,0.154,7.5,10,8.8,5.7,1.1,0,22.4,16.7,,-0.2,0,-0.2,-0.165,,-11.9,-2.9,-14.8,-0.1
324,Randy Wittman,SG,28,ATL,82,2412,11.6,0.498,0,0.113,1.8,6.1,3.9,17.5,1,0.5,9,15.8,,2.2,1.3,3.5,0.07,,-0.7,-0.5,-1.2,0.5
325,Joe Wolf,C,23,LAC,42,1137,7.6,0.447,0.045,0.162,4.6,13.2,8.7,12.6,1.6,0.8,17.5,15.5,,-1.1,1.1,0.1,0.002,,-4.8,0.4,-4.4,-0.7
326,Leon Wood,PG,25,TOT,52,909,15.4,0.562,0.407,0.317,2,4.8,3.4,24.7,1.3,0.1,9.9,17.2,,2.1,0,2.2,0.114,,2.5,-1.9,0.6,0.6
326,Leon Wood,PG,25,SAS,38,830,14.4,0.547,0.383,0.323,2.1,4.6,3.3,23.6,1.2,0.1,9.5,16.9,,1.7,-0.1,1.7,0.096,,1.9,-2.1,-0.3,0.4
326,Leon Wood,PG,25,ATL,14,79,25.7,0.716,0.633,0.267,1.4,7.1,4.2,36,2.5,0,13,20.5,,0.4,0.1,0.5,0.299,,9.2,0.5,9.7,0.2
327,Mike Woodson,SG,29,LAC,80,2534,14.7,0.509,0.062,0.27,2.6,5.5,4,18.5,2,0.6,11.6,25.7,,1.1,2,3.1,0.058,,-0.8,-0.4,-1.2,0.5
328,Orlando Woolridge,SF,28,NJN,19,622,14.5,0.513,0.008,0.526,5.6,11.6,8.5,18,1,1.9,13.6,23.9,,0.4,0.4,0.8,0.061,,-0.5,-0.9,-1.4,0.1
329,James Worthy*,SF,26,LAL,75,2655,18.2,0.571,0.014,0.262,5.8,10,8,16.2,1.3,1.2,10.7,22.8,,5.5,2.4,7.9,0.143,,2.6,-0.2,2.3,2.9
330,Brad Wright,PF,25,DEN,2,7,-24.7,0.2,0,0,0,15.6,7.5,0,0,0,28.6,39,,-0.1,0,-0.1,-0.677,,-29.9,-6.6,-36.5,-0.1
331,Danny Young,PG,25,SEA,77,949,13.3,0.503,0.353,0.243,2.1,6.9,4.4,28.8,2.6,0.1,13.3,11.8,,1.6,0.8,2.4,0.122,,0.4,0.7,1.1,0.8
332,Phil Zevenbergen,C,23,SAS,8,58,13.7,0.538,0,0.074,7.4,16.9,12.1,7.6,2.4,0.9,12.5,21.7,,0,0,0,0.041,,-2.3,-0.2,-2.4,0
